date,symbol,market_name,open_interest,comm_long,comm_short,comm_net,cot_index_26w,cot_index_52w,zero_line,bias
2023-07-03,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2227564,1690980,1484025,206955,42.8,43.4,buy,neutral
2023-07-03,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,259143,132358,135444,-3086,40.1,40.1,sell,neutral
2023-07-03,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,514296,429656,365800,63856,75.9,27.2,buy,neutral
2023-07-03,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,95161,57403,43167,14236,44.5,50.3,buy,neutral
2023-07-11,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2228090,1686533,1483062,203471,41.9,42.5,buy,neutral
2023-07-11,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,271791,138302,144877,-6575,22.3,22.3,sell,neutral
2023-07-11,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,523492,438843,373380,65463,81.3,29.3,buy,neutral
2023-07-11,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,97782,61658,40333,21325,75.8,78.4,buy,neutral
2023-07-18,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2301847,1732381,1494841,237540,50.4,51.0,buy,neutral
2023-07-18,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,278468,143811,137737,6074,86.8,86.8,buy,bull
2023-07-18,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,526110,436369,375412,60957,66.1,23.9,buy,neutral
2023-07-18,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,102267,55758,48809,6949,12.3,21.5,buy,neutral
2023-07-25,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2265346,1696551,1478348,218203,45.6,46.2,buy,neutral
2023-07-25,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,272910,148445,139121,9324,100.0,100.0,buy,bull
2023-07-25,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,526364,433206,369562,63644,75.2,27.1,buy,neutral
2023-07-25,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,114947,57350,56982,368,0.0,0.0,buy,bear
2023-08-01,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2263529,1689086,1502120,186966,37.7,38.4,buy,neutral
2023-08-01,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,276532,150032,136172,13860,100.0,100.0,buy,bull
2023-08-01,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,515705,427582,365282,62300,70.6,27.2,buy,neutral
2023-08-01,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,115736,57458,58769,-1311,0.0,0.0,sell,bear
2023-08-08,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2245745,1656812,1515942,140870,26.2,27.0,buy,neutral
2023-08-08,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,281647,153674,138488,15186,100.0,100.0,buy,bull
2023-08-08,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,513817,430726,367473,63253,73.9,28.4,buy,neutral
2023-08-08,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,106566,54693,57160,-2467,0.0,0.0,sell,bear
2023-08-15,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2246098,1637065,1540288,96777,15.1,16.0,buy,bear
2023-08-15,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,281293,153208,156471,-3263,29.4,29.4,sell,neutral
2023-08-15,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,526922,441976,374149,67827,89.3,39.8,buy,neutral
2023-08-15,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,104216,53909,51030,2879,18.3,18.3,buy,bear
2023-08-22,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2253916,1670937,1568891,102046,16.4,17.4,buy,bear
2023-08-22,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,278608,146658,159199,-12541,0.0,0.0,sell,bear
2023-08-22,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,519058,427567,370186,57381,54.0,24.1,buy,neutral
2023-08-22,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,97208,55322,43369,11953,49.3,49.3,buy,neutral
2023-08-29,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2291670,1693667,1568506,125161,22.2,23.1,buy,neutral
2023-08-29,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,282272,148277,157354,-9077,12.5,12.5,sell,bear
2023-08-29,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,510236,425326,361990,63336,72.1,33.0,buy,neutral
2023-08-29,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,96960,54937,46759,8178,36.4,36.4,buy,neutral
2023-09-05,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2284667,1695916,1572027,123889,21.9,22.8,buy,neutral
2023-09-05,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,291708,156324,160243,-3919,31.1,31.1,sell,neutral
2023-09-05,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,512207,426554,355748,70806,99.3,44.3,buy,neutral
2023-09-05,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,93933,53865,43642,10223,43.4,43.4,buy,neutral
2023-09-12,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2547762,1823590,1736525,87065,8.8,13.6,buy,bear
2023-09-12,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,319625,173508,181445,-7937,16.6,16.6,sell,bear
2023-09-12,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,541216,443198,384165,59033,56.5,26.6,buy,neutral
2023-09-12,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,102910,60631,48194,12437,51.0,51.0,buy,neutral
2023-09-19,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2107388,1601273,1475726,125547,18.7,23.2,buy,neutral
2023-09-19,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,241955,137434,139676,-2242,37.1,37.1,sell,neutral
2023-09-19,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,444493,380523,319990,60533,61.9,29.0,buy,neutral
2023-09-19,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,86992,52111,34824,17287,67.5,67.5,buy,neutral
2023-09-26,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2150244,1561943,1496369,65574,2.5,8.3,buy,bear
2023-09-26,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,248727,140391,141582,-1191,40.9,40.9,sell,neutral
2023-09-26,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,462477,393907,334631,59276,51.6,31.5,buy,neutral
2023-09-26,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,92551,57681,38209,19472,75.0,75.0,buy,neutral
2023-10-03,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2151506,1584086,1537950,46136,0.0,3.5,buy,bear
2023-10-03,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,263748,148371,146637,1734,51.5,51.5,buy,neutral
2023-10-03,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,486106,406775,344360,62415,64.5,46.5,buy,neutral
2023-10-03,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,100823,65200,35651,29549,100.0,100.0,buy,bull
2023-10-10,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2088321,1561159,1491385,69774,6.1,9.3,buy,bear
2023-10-10,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,264373,145743,152440,-6697,21.1,21.1,sell,neutral
2023-10-10,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,481420,401235,332946,68289,82.7,81.3,buy,bull
2023-10-10,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,94607,65178,27965,37213,100.0,100.0,buy,bull
2023-10-17,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2128482,1583039,1538679,44360,0.0,3.0,buy,bear
2023-10-17,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,265176,139525,150998,-11473,3.9,3.9,sell,bear
2023-10-17,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,485477,392129,341607,50522,0.0,28.1,buy,neutral
2023-10-17,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,96554,67215,26959,40256,100.0,100.0,buy,bull
2023-10-24,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2176852,1564930,1598676,-33746,0.0,0.0,sell,bear
2023-10-24,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,262564,142906,146422,-3516,32.5,32.5,sell,neutral
2023-10-24,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,518056,413481,368944,44537,0.0,10.7,buy,bear
2023-10-24,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,104581,68034,28385,39649,98.6,98.6,buy,bull
2023-10-31,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2193182,1568983,1602380,-33397,0.1,0.1,sell,bear
2023-10-31,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,270325,146195,152012,-5817,24.3,24.3,sell,neutral
2023-10-31,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,553380,441734,400858,40876,0.0,0.0,buy,bear
2023-10-31,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,103936,68690,28069,40621,100.0,100.0,buy,bull
2023-11-07,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2194624,1598198,1561900,36298,14.9,14.9,buy,bear
2023-11-07,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,279223,147096,155699,-8603,14.2,14.2,sell,bear
2023-11-07,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,546859,443037,370401,72636,100.0,100.0,buy,bull
2023-11-07,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,103306,68739,26180,42559,100.0,100.0,buy,bull
2023-11-14,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2208240,1596319,1584100,12219,9.8,9.8,buy,bear
2023-11-14,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,284718,158806,160832,-2026,37.9,37.9,sell,neutral
2023-11-14,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,552664,445804,376983,68821,88.0,88.0,buy,bull
2023-11-14,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,101030,67381,25585,41796,98.3,98.3,buy,bull
2023-11-21,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2255516,1667729,1632855,34874,14.6,14.6,buy,bear
2023-11-21,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,295027,163533,174605,-11072,5.3,5.3,sell,bear
2023-11-21,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,537080,434225,380969,53256,39.0,39.0,buy,neutral
2023-11-21,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,94498,66382,26993,39389,93.0,93.0,buy,bull
2023-11-28,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2295420,1673758,1650983,22775,14.7,12.1,buy,bear
2023-11-28,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,304631,167170,177697,-10527,7.3,7.3,sell,bear
2023-11-28,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,550971,444001,391852,52149,35.5,35.5,buy,neutral
2023-11-28,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,100979,63993,34693,29300,70.6,70.6,buy,neutral
2023-12-05,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2330556,1708661,1707995,666,10.1,7.3,buy,bear
2023-12-05,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,288233,156396,169275,-12879,0.0,0.0,sell,bear
2023-12-05,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,557407,455710,404810,50900,31.6,31.6,buy,neutral
2023-12-05,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,94870,53465,50632,2833,11.8,11.8,buy,bear
2023-12-12,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2690306,1891039,1868344,22695,19.8,12.0,buy,bear
2023-12-12,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,348789,212861,223330,-10469,8.6,8.6,sell,bear
2023-12-12,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,639607,513991,470787,43204,7.3,7.3,buy,bear
2023-12-12,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,112076,65779,65580,199,5.9,5.9,buy,bear
2023-12-19,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2167112,1611053,1486057,124996,58.5,33.9,buy,neutral
2023-12-19,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,283394,162938,188576,-25638,0.0,0.0,sell,bear
2023-12-19,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,494014,396959,373093,23866,0.0,0.0,buy,bear
2023-12-19,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,100329,53885,60515,-6630,0.0,0.0,sell,bear
2023-12-26,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2166788,1603647,1481609,122038,57.4,33.2,buy,neutral
2023-12-26,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,286224,155962,189210,-33248,0.0,0.0,sell,bear
2023-12-26,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,498241,383760,380312,3448,0.0,0.0,buy,bear
2023-12-26,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,98501,54316,66799,-12483,0.0,0.0,sell,bear
2024-01-02,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2234726,1653372,1525786,127586,59.5,34.4,buy,neutral
2024-01-02,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,281637,148550,196077,-47527,0.0,0.0,sell,bear
2024-01-02,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,516339,397154,407253,-10099,0.0,0.0,sell,bear
2024-01-02,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,103364,53646,74236,-20590,0.0,0.0,sell,bear
2024-01-09,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2225245,1604472,1587089,17383,18.8,10.9,buy,bear
2024-01-09,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,287400,151236,193356,-42120,8.6,8.6,sell,bear
2024-01-09,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,499063,370642,402618,-31976,0.0,0.0,sell,bear
2024-01-09,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,103318,49419,74852,-25433,0.0,0.0,sell,bear
2024-01-16,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2233526,1634436,1530264,104172,54.7,29.4,buy,neutral
2024-01-16,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,284650,150585,188795,-38210,14.9,14.9,sell,bear
2024-01-16,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,490097,366952,390434,-23482,8.1,8.1,sell,bear
2024-01-16,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,100152,49174,67027,-17853,11.1,11.1,sell,bear
2024-01-23,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2287411,1685280,1572743,112537,66.3,31.2,buy,neutral
2024-01-23,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,302456,158063,195929,-37866,15.4,15.4,sell,bear
2024-01-23,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,504119,383990,389437,-5447,25.4,25.4,sell,neutral
2024-01-23,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,101763,49699,71552,-21853,5.3,5.3,sell,bear
2024-01-30,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2326056,1718887,1573561,145326,100.0,38.2,buy,neutral
2024-01-30,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,309275,156557,204268,-47711,0.0,0.0,sell,bear
2024-01-30,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,510247,387387,388875,-1488,29.1,29.1,sell,neutral
2024-01-30,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,110393,52140,78846,-26706,0.0,0.0,sell,bear
2024-02-06,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2313768,1724628,1561498,163130,100.0,42.0,buy,neutral
2024-02-06,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,301342,149892,188404,-38512,18.6,14.6,sell,bear
2024-02-06,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,479790,381087,372563,8524,38.7,38.7,buy,neutral
2024-02-06,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,104421,53657,77363,-23706,4.3,4.3,sell,bear
2024-02-13,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2355646,1740517,1587584,152933,94.8,39.8,buy,neutral
2024-02-13,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,312885,155460,192873,-37413,20.8,16.4,sell,bear
2024-02-13,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,506742,405971,389803,16168,46.0,46.0,buy,neutral
2024-02-13,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,105714,52919,76538,-23619,4.5,4.5,sell,bear
2024-02-20,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2341883,1724786,1581587,143199,89.9,37.7,buy,neutral
2024-02-20,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,304972,148924,181521,-32597,30.6,24.0,sell,neutral
2024-02-20,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,503407,407623,387896,19727,49.4,49.4,buy,neutral
2024-02-20,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,104742,53689,73083,-19394,10.6,10.6,sell,bear
2024-02-27,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2365269,1719287,1577873,141414,89.0,37.4,buy,neutral
2024-02-27,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,307552,153785,171709,-17924,60.2,47.4,sell,neutral
2024-02-27,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,515015,413104,405148,7956,38.2,38.2,buy,neutral
2024-02-27,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,106563,53500,76091,-22591,5.9,5.9,sell,bear
2024-03-05,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2401166,1744733,1624632,120101,78.1,32.8,buy,neutral
2024-03-05,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,309873,161680,172013,-10333,75.6,59.4,sell,neutral
2024-03-05,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,517143,418598,406354,12244,42.3,42.3,buy,neutral
2024-03-05,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,101334,53467,71427,-17960,12.6,12.6,sell,bear
2024-03-12,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2704540,1915219,1773573,141646,89.1,37.4,buy,neutral
2024-03-12,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,353521,189424,197956,-8532,79.2,62.3,sell,neutral
2024-03-12,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,564693,453340,438349,14991,44.9,44.9,buy,neutral
2024-03-12,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,115061,56972,75691,-18719,11.5,11.5,sell,bear
2024-03-19,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2111429,1542079,1433474,108605,72.3,30.4,buy,neutral
2024-03-19,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,255935,139386,156871,-17485,61.1,48.1,sell,neutral
2024-03-19,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,471331,370396,365123,5273,35.6,35.6,buy,neutral
2024-03-19,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,93851,42385,67017,-24632,3.0,3.0,sell,bear
2024-03-26,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2128826,1506596,1432340,74256,54.9,23.0,buy,neutral
2024-03-26,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,260574,147816,149236,-1420,93.6,73.6,sell,neutral
2024-03-26,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,479199,372118,360505,11613,41.7,41.7,buy,neutral
2024-03-26,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,92741,44687,68927,-24240,3.6,3.6,sell,bear
2024-04-02,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2110281,1479820,1501509,-21689,6.1,2.6,sell,bear
2024-04-02,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,266623,149656,151423,-1767,99.3,73.0,sell,neutral
2024-04-02,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,472737,363074,351341,11733,41.8,41.8,buy,neutral
2024-04-02,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,93520,45901,65712,-19811,10.0,10.0,sell,bear
2024-04-09,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2115693,1482175,1524427,-42252,0.0,0.0,sell,bear
2024-04-09,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,267024,147614,162419,-14805,71.1,52.3,sell,neutral
2024-04-09,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,468849,363610,346606,17004,46.8,46.8,buy,neutral
2024-04-09,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,92484,47292,65690,-18398,12.0,12.0,sell,bear
2024-04-16,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2124352,1409806,1594944,-185138,0.0,0.0,sell,bear
2024-04-16,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,263134,141517,159836,-18319,63.5,46.7,sell,neutral
2024-04-16,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,481262,374758,340680,34078,63.1,63.1,buy,neutral
2024-04-16,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,93614,52698,69157,-16459,14.8,14.8,sell,bear
2024-04-23,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2092629,1405678,1593977,-188299,0.0,0.0,sell,bear
2024-04-23,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,263107,142258,160632,-18374,63.4,46.6,sell,neutral
2024-04-23,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,477550,371751,341611,30140,59.4,59.4,buy,neutral
2024-04-23,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,90835,56280,64010,-7730,27.4,27.4,sell,neutral
2024-04-30,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2031800,1396319,1544777,-148458,11.3,6.4,sell,bear
2024-04-30,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,261962,140092,154992,-14900,70.9,52.2,sell,neutral
2024-04-30,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,480835,372284,336392,35892,64.9,64.9,buy,neutral
2024-04-30,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,89960,56959,63598,-6639,29.0,29.0,sell,neutral
2024-05-07,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2056976,1440537,1534764,-94227,26.8,15.1,sell,bear
2024-05-07,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,242910,125015,135421,-10406,80.6,59.3,sell,neutral
2024-05-07,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,465495,353891,322253,31638,63.1,60.8,buy,neutral
2024-05-07,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,92752,57061,67908,-10847,23.2,22.9,sell,neutral
2024-05-14,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2107573,1481845,1553464,-71619,33.2,18.7,sell,bear
2024-05-14,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,256748,134445,145213,-10768,79.8,58.7,sell,neutral
2024-05-14,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,466505,343687,320355,23332,64.9,52.9,buy,neutral
2024-05-14,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,99207,57006,76183,-19177,11.4,10.9,sell,bear
2024-05-21,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2176057,1505752,1596649,-90897,27.7,15.6,sell,bear
2024-05-21,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,258244,133043,149583,-16540,67.3,49.6,sell,neutral
2024-05-21,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,464396,344512,316151,28361,71.7,57.7,buy,neutral
2024-05-21,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,103626,53739,76615,-22876,6.8,5.5,sell,bear
2024-05-28,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2207528,1507973,1612387,-104414,23.9,15.6,sell,bear
2024-05-28,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,265906,139288,145704,-6416,89.2,65.7,sell,neutral
2024-05-28,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,467293,343514,316478,27036,71.2,56.4,buy,neutral
2024-05-28,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,97243,53401,71055,-17654,30.6,13.1,sell,bear
2024-06-04,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2189450,1537832,1585502,-47670,40.0,28.4,sell,neutral
2024-06-04,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,254627,140208,152796,-12588,75.9,55.8,sell,neutral
2024-06-04,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,469252,342253,316784,25469,76.4,54.9,buy,neutral
2024-06-04,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,100634,58709,68904,-10195,61.4,23.8,sell,neutral
2024-06-11,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2296554,1610027,1622069,-12042,50.2,40.2,sell,neutral
